,TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO,Dominance,fag
41,1756746000,9/1/2025,17,108799.82,108975.16,108946.09,108422.3,1136.89,123591292.51,57.3502904636168,39
42,1756749600,9/1/2025,18,108946.09,109275.85,109242.81,108936.01,637.12,69521446.27,57.3502904636168,39
43,1756753200,9/1/2025,19,109242.81,109330.53,109228.06,109178.77,315.46,34466558.58,57.3502904636168,39
44,1756756800,9/1/2025,20,109228.06,109230.82,108878.67,108284.6,1406.57,152999546.25,57.3502904636168,39
45,1756760400,9/1/2025,21,108878.67,108938.72,107802.06,107479.64,1581.73,170962033.26,57.3502904636168,39
46,1756764000,9/1/2025,22,107802.06,108521.89,108464.43,107614.39,896.94,96922819.39,57.3502904636168,39
47,1756767600,9/1/2025,23,108464.43,108509.56,108508.88,108447.11,17.03,1847231.08,57.3502904636168,39
48,1756771200,9/2/2025,0,109256.28,109340.95,109048.45,108900.97,843.79,92060191.1,57.8287075960318,39
49,1756774800,9/2/2025,1,109048.45,109620.82,109332.15,109002.23,1137.25,124312301.55,57.8287075960318,39
50,1756778400,9/2/2025,2,109332.15,110271.38,110250.57,109193.22,1003.67,110037630.73,57.8287075960318,39
51,1756782000,9/2/2025,3,110250.57,110619.19,110341.26,110080.8,1239.67,136767022.99,57.8287075960318,39
52,1756785600,9/2/2025,4,110341.26,110416.49,110311.29,110163.24,660.91,72874992.34,57.8287075960318,39
53,1756789200,9/2/2025,5,110311.29,110335.89,110229.44,110062.37,281.1,30976397.12,57.8287075960318,39
54,1756792800,9/2/2025,6,110229.44,110630.91,110399.43,110189.46,429.23,47398079.45,57.8287075960318,39
55,1756796400,9/2/2025,7,110399.43,110416.89,110247.9,110024.45,402.76,44399228.71,57.8287075960318,39
56,1756800000,9/2/2025,8,110247.9,110719.09,110379.98,110067.09,628.77,69394307.04,57.8287075960318,39
57,1756803600,9/2/2025,9,110379.98,110697.47,110472.93,110287.22,636.38,70317194.43,57.8287075960318,39
58,1756807200,9/2/2025,10,110472.93,110502.92,110283.13,110158.02,489.07,53957793.5,57.8287075960318,39
59,1756810800,9/2/2025,11,110283.13,110285.34,109764.03,109605.46,435.9,47935587,57.8287075960318,39
60,1756814400,9/2/2025,12,109764.03,109869.29,108824.33,108420.77,2082.54,227142713.33,57.8287075960318,39
61,1756818000,9/2/2025,13,108824.33,111316.35,111191.03,108779.96,3819.54,420732576.39,57.8287075960318,39
62,1756821600,9/2/2025,14,111191.03,111796.23,111375.51,110822.95,3095.82,344633519.81,57.8287075960318,39
63,1756825200,9/2/2025,15,111375.51,111551.14,110847,110647.57,2030.48,225556009.17,57.8287075960318,39
64,1756828800,9/2/2025,16,110847,111144.98,110803.39,110498.75,1647.7,182578529.24,57.8287075960318,39
